Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-10-11 16:15:00+00:00,112025.953125,112173.28125,112024.953125,112173.28125,0
2025-10-11 16:30:00+00:00,111717.8671875,111952.8203125,111632.796875,111945.0859375,0
2025-10-11 16:45:00+00:00,111941.453125,112003.140625,111607.5,111676.6171875,1039335424
2025-10-11 17:00:00+00:00,112159.4921875,112159.4921875,111864.59375,111996.8671875,0
2025-10-11 17:15:00+00:00,112228.8515625,112285.1484375,112158.875,112164.421875,725794816
2025-10-11 17:30:00+00:00,112127.8203125,112271.0625,112120.640625,112228.484375,740605952
2025-10-11 17:45:00+00:00,112111.984375,112154.90625,112003.1171875,112149.5546875,0
2025-10-11 18:00:00+00:00,111987.8828125,112137.9453125,111987.8828125,112112.09375,655474688
2025-10-11 18:15:00+00:00,112025.828125,112077.2578125,112002.1015625,112002.1015625,506675200
2025-10-11 18:30:00+00:00,112060.1171875,112112.6015625,111980.4921875,112019.4453125,1855913984
2025-10-11 18:45:00+00:00,112082.4453125,112082.4453125,111999.5703125,112061.140625,0
2025-10-11 19:00:00+00:00,111645.8984375,112121.8203125,111645.8984375,112079.78125,0
2025-10-11 19:15:00+00:00,111555.3671875,111694.5,111197.265625,111685.2734375,0
2025-10-11 19:30:00+00:00,111220.328125,111517.8046875,111197.484375,111517.8046875,0
2025-10-11 19:45:00+00:00,111225.9375,111319.640625,111060.015625,111199.859375,1110261760
2025-10-11 20:00:00+00:00,110998.4296875,111429.796875,110950.8515625,111429.796875,1750581248
2025-10-11 20:15:00+00:00,110723.6015625,110975.28125,110723.1484375,110975.28125,423608320
2025-10-11 20:30:00+00:00,110554.765625,110633.984375,110495.234375,110610.734375,256835584
2025-10-11 20:45:00+00:00,110234.7578125,110906.765625,109952.4453125,110476.9765625,741703680
2025-10-11 21:00:00+00:00,110082.2734375,110478.75,109817.7734375,110412.15625,0
2025-10-11 21:15:00+00:00,110944.65625,110944.65625,110234.6953125,110234.6953125,0
2025-10-11 21:30:00+00:00,110900.125,111030.609375,110767.125,110896.078125,0
2025-10-11 21:45:00+00:00,111056.0,111105.40625,110941.3203125,110941.3203125,0
2025-10-11 22:00:00+00:00,111070.8671875,111155.8203125,110951.953125,111045.375,0
2025-10-11 22:15:00+00:00,111100.1328125,111100.1328125,110847.1953125,111018.03125,0
2025-10-11 22:30:00+00:00,111255.625,111371.9609375,111083.515625,111083.515625,43663360
2025-10-11 22:45:00+00:00,111165.25,111318.75,111165.25,111237.4375,492240896
2025-10-11 23:00:00+00:00,111041.9921875,111184.203125,111009.1640625,111166.3046875,29966336
2025-10-11 23:15:00+00:00,111065.0390625,111113.4609375,111005.265625,111039.5859375,1185087488
2025-10-11 23:30:00+00:00,110995.34375,111107.703125,110945.046875,111062.921875,0
2025-10-11 23:45:00+00:00,110818.7890625,110992.4140625,110818.7890625,110992.4140625,516841472
2025-10-12 00:00:00+00:00,110502.6015625,110718.3671875,110448.5703125,110718.3671875,671383552
2025-10-12 00:15:00+00:00,110079.8828125,110520.7109375,110079.8828125,110450.171875,393428992
2025-10-12 00:30:00+00:00,109922.9453125,110470.03125,109874.2578125,110075.5546875,529219584
2025-10-12 00:45:00+00:00,109741.984375,109984.625,109741.984375,109884.421875,438992896
2025-10-12 01:00:00+00:00,110012.1328125,110084.46875,109796.3359375,109796.3359375,495591424
2025-10-12 01:15:00+00:00,109946.53125,110211.0625,109921.8515625,110088.2890625,0
2025-10-12 01:30:00+00:00,109977.703125,110297.8359375,109977.703125,110039.4921875,509337600
2025-10-12 01:45:00+00:00,109983.421875,110342.78125,109983.421875,110099.375,370647040
2025-10-12 02:00:00+00:00,110105.6171875,110324.703125,110013.796875,110054.890625,0
2025-10-12 02:15:00+00:00,110582.0546875,110596.0,110279.0234375,110279.0234375,0
2025-10-12 02:30:00+00:00,110089.109375,110672.3359375,110089.109375,110576.84375,429867008
2025-10-12 02:45:00+00:00,110135.3046875,110331.046875,109730.1953125,110326.359375,597975040
2025-10-12 03:00:00+00:00,110881.625,111341.34375,110141.1171875,110188.421875,1281163264
2025-10-12 03:15:00+00:00,111145.546875,111151.796875,110694.6953125,110784.84375,0
2025-10-12 03:30:00+00:00,111101.640625,111282.3046875,111024.3984375,111050.46875,940433408
2025-10-12 03:45:00+00:00,110776.8984375,111074.78125,110776.8984375,111074.78125,0
2025-10-12 04:00:00+00:00,111124.671875,111161.859375,110774.890625,110781.1015625,502644736
2025-10-12 04:15:00+00:00,111238.6171875,111301.6484375,111155.28125,111165.859375,811786240
2025-10-12 04:30:00+00:00,111466.1015625,111466.1015625,111296.578125,111304.8046875,717897728
2025-10-12 04:45:00+00:00,111563.5078125,111987.15625,111538.0546875,111597.71875,1543929856
2025-10-12 05:00:00+00:00,111432.484375,111602.328125,111358.3671875,111602.328125,0
2025-10-12 05:15:00+00:00,111611.3125,111611.3125,111414.6328125,111414.6328125,649461760
2025-10-12 05:30:00+00:00,111593.6640625,111693.6015625,111562.90625,111684.1875,53321728
2025-10-12 05:45:00+00:00,111831.3046875,111833.2421875,111619.2734375,111619.2734375,285515776
2025-10-12 06:00:00+00:00,111920.875,111920.875,111762.0625,111816.5390625,537673728
2025-10-12 06:15:00+00:00,112003.4609375,112140.171875,111842.8359375,111929.53125,478789632
2025-10-12 06:30:00+00:00,111789.28125,112004.6015625,111789.28125,112004.6015625,669933568
2025-10-12 06:45:00+00:00,111840.2109375,111975.390625,111826.796875,111826.796875,1045028864
2025-10-12 07:00:00+00:00,111754.7109375,111832.765625,111738.40625,111786.6875,0
2025-10-12 07:15:00+00:00,111734.53125,112014.2109375,111686.34375,111686.34375,0
2025-10-12 07:30:00+00:00,111721.8984375,111744.015625,111643.03125,111744.015625,0
2025-10-12 07:45:00+00:00,111632.46875,111758.671875,111613.5390625,111712.6328125,0
2025-10-12 08:00:00+00:00,111604.625,111776.8046875,111604.625,111657.7265625,529735680
2025-10-12 08:15:00+00:00,111858.5859375,111858.5859375,111615.3359375,111615.3359375,0
2025-10-12 08:30:00+00:00,111780.6796875,111872.1015625,111738.3671875,111872.1015625,562167808
2025-10-12 08:45:00+00:00,111426.6640625,111747.5234375,111426.6640625,111747.5234375,721297408
2025-10-12 09:00:00+00:00,111289.7421875,111340.953125,111254.734375,111340.953125,0
2025-10-12 09:15:00+00:00,111375.6796875,111478.859375,111326.0859375,111326.0859375,0
2025-10-12 09:30:00+00:00,111634.765625,111634.765625,111437.625,111437.625,688553984
2025-10-12 09:45:00+00:00,111906.671875,111906.671875,111612.4765625,111656.5078125,1565212672
2025-10-12 10:00:00+00:00,111868.9375,111992.7734375,111803.5546875,111914.4453125,3085991936
2025-10-12 10:15:00+00:00,111689.140625,111898.8203125,111643.28125,111898.8203125,0
2025-10-12 10:30:00+00:00,111647.921875,111667.1640625,111543.5625,111651.9921875,0
2025-10-12 10:45:00+00:00,111726.234375,111753.046875,111633.0234375,111641.1953125,352362496
2025-10-12 11:00:00+00:00,111966.7734375,111966.7734375,111628.4453125,111720.3125,367427584
2025-10-12 11:15:00+00:00,111743.2109375,111920.59375,111631.3125,111920.59375,607469568
2025-10-12 11:30:00+00:00,112048.8984375,112069.140625,111730.25,111762.234375,1147256832
2025-10-12 11:45:00+00:00,111870.453125,112039.4921875,111843.234375,112039.4921875,100073472
2025-10-12 12:00:00+00:00,112162.4140625,112211.7578125,111882.265625,111882.265625,263659520
2025-10-12 12:15:00+00:00,112060.4375,112165.15625,112020.1953125,112061.6953125,160145408
2025-10-12 12:30:00+00:00,111825.3046875,112058.9375,111805.6171875,112042.9921875,2065281024
2025-10-12 12:45:00+00:00,111801.3203125,111869.515625,111699.8984375,111845.71875,1368285184
2025-10-12 13:00:00+00:00,111961.28125,111976.234375,111700.65625,111832.5859375,1772490752
2025-10-12 13:15:00+00:00,111657.4609375,111969.4921875,111647.984375,111969.4921875,843116544
2025-10-12 13:30:00+00:00,111797.796875,111797.796875,111559.8203125,111693.703125,1087410176
2025-10-12 13:45:00+00:00,111396.3671875,111845.7890625,111396.3671875,111845.7890625,816046080
2025-10-12 14:00:00+00:00,111458.484375,111527.2578125,111309.2734375,111331.3671875,691732480
2025-10-12 14:15:00+00:00,111485.1875,111576.40625,111405.3671875,111457.6953125,903282688
2025-10-12 14:30:00+00:00,111331.0703125,111512.6484375,111256.140625,111512.6484375,830087168
2025-10-12 14:45:00+00:00,112306.71875,112940.7890625,111416.96875,111416.96875,2947530752
2025-10-12 15:00:00+00:00,113191.1015625,113315.953125,112385.9609375,112385.9609375,3491717120
2025-10-12 15:15:00+00:00,113186.15625,113726.7109375,113055.8359375,113055.8359375,2149097472
2025-10-12 15:30:00+00:00,112761.15625,113203.421875,112587.8671875,113203.421875,1855299584
2025-10-12 15:45:00+00:00,113342.6484375,113342.6484375,112780.8515625,112780.8515625,1227931648
2025-10-12 16:00:00+00:00,114052.1171875,114286.5625,113273.0703125,113273.0703125,2396168192
2025-10-12 16:15:00+00:00,113681.4765625,114029.578125,113611.1796875,114029.578125,1516912640
2025-10-12 16:30:00+00:00,113661.8828125,113779.9765625,113560.5390625,113714.6640625,1397841920
2025-10-12 16:45:00+00:00,114139.5234375,114722.65625,114133.4609375,114240.609375,1190346752
2025-10-12 17:00:00+00:00,114514.6328125,114514.6328125,114077.890625,114123.8515625,967540736
2025-10-12 17:15:00+00:00,114479.6328125,114543.5625,114457.96875,114529.6171875,464543744
2025-10-12 17:30:00+00:00,114489.7578125,114496.109375,114209.4765625,114469.125,2296160256
2025-10-12 17:45:00+00:00,113885.8671875,114459.2265625,113726.7890625,114459.2265625,1534992384
2025-10-12 18:00:00+00:00,114086.875,114293.5,113892.7109375,113892.7109375,1087332352
2025-10-12 18:15:00+00:00,113974.7109375,114231.2265625,113974.7109375,114132.828125,188850176
2025-10-12 18:30:00+00:00,113887.5546875,114078.5234375,113727.1328125,113982.9296875,2110193664
2025-10-12 18:45:00+00:00,113953.75,113960.5859375,113689.171875,113768.1328125,265371648
2025-10-12 19:00:00+00:00,114357.6328125,114357.6328125,113951.6328125,113951.6328125,711458816
2025-10-12 19:15:00+00:00,114320.4140625,114412.9296875,114310.8828125,114412.9296875,0
2025-10-12 19:30:00+00:00,114240.890625,114469.5546875,114240.890625,114379.5234375,694616064
2025-10-12 19:45:00+00:00,114407.2109375,114425.0390625,114240.2109375,114240.2109375,0
2025-10-12 20:00:00+00:00,114668.46875,114809.5546875,114417.3203125,114417.3203125,568147968
2025-10-12 20:15:00+00:00,115250.0390625,115250.0390625,114668.5390625,114668.5390625,702693376
2025-10-12 20:30:00+00:00,115114.0,115514.0625,115113.484375,115306.3203125,1114644480
2025-10-12 20:45:00+00:00,115134.28125,115322.6171875,115102.390625,115168.34375,779321344
2025-10-12 21:00:00+00:00,115578.5234375,115578.5234375,114844.53125,115022.625,1318551552
2025-10-12 21:15:00+00:00,114915.859375,115483.375,114840.5234375,115483.375,0
2025-10-12 21:30:00+00:00,114757.6640625,115050.40625,114534.671875,115050.40625,1239416832
2025-10-12 21:45:00+00:00,114971.5546875,115018.0390625,114672.296875,114711.0859375,1623089152
2025-10-12 22:00:00+00:00,115374.796875,115757.890625,115230.6171875,115646.9140625,889528320
2025-10-12 22:15:00+00:00,115363.8828125,115653.1328125,115327.0234375,115479.609375,1091706880
2025-10-12 22:30:00+00:00,115394.7421875,115470.5,115272.7734375,115347.03125,1363664896
2025-10-12 22:45:00+00:00,115424.1875,115570.109375,115382.6796875,115468.0859375,600776704
2025-10-12 23:00:00+00:00,114989.0390625,115386.328125,114938.0859375,115386.328125,1408729088
2025-10-12 23:15:00+00:00,115296.875,115395.125,114878.5,114946.3203125,919502848
2025-10-12 23:30:00+00:00,115091.09375,115410.6640625,115018.9296875,115350.2734375,784629760
2025-10-12 23:45:00+00:00,115173.9453125,115228.34375,115140.078125,115144.4453125,163733504
2025-10-13 00:00:00+00:00,115187.0859375,115216.640625,115013.0078125,115091.0390625,984670208
2025-10-13 00:15:00+00:00,115501.0859375,115899.328125,115314.15625,115314.15625,996335616
2025-10-13 00:30:00+00:00,115232.4921875,115332.28125,115113.046875,115332.28125,464257024
2025-10-13 00:45:00+00:00,115382.1796875,115506.71875,115169.5546875,115239.0390625,710279168
2025-10-13 01:00:00+00:00,115258.375,115438.25,115242.71875,115401.8515625,683458560
2025-10-13 01:15:00+00:00,115703.8359375,115705.375,115248.875,115296.140625,1160585216
2025-10-13 01:30:00+00:00,115737.1171875,115791.765625,115674.4140625,115697.5234375,812859392
2025-10-13 01:45:00+00:00,115827.6796875,115830.015625,115693.6171875,115767.96875,0
2025-10-13 02:00:00+00:00,115454.6796875,115830.5703125,115450.953125,115809.7421875,793223168
2025-10-13 02:15:00+00:00,115328.9921875,115459.5703125,115179.5859375,115459.5703125,899375104
2025-10-13 02:30:00+00:00,115466.9765625,115518.25,115317.2578125,115317.2578125,698646528
2025-10-13 02:45:00+00:00,115430.3828125,115574.921875,115430.3828125,115456.9609375,718487552
2025-10-13 03:00:00+00:00,115653.0625,115653.0625,115451.65625,115464.4375,536346624
2025-10-13 03:15:00+00:00,115307.15625,115634.84375,115245.28125,115634.84375,2019352576
2025-10-13 03:30:00+00:00,114993.9609375,115299.5390625,114920.0703125,115281.875,149626880
2025-10-13 03:45:00+00:00,114913.0625,114998.984375,114815.6875,114994.7265625,182042624
2025-10-13 04:00:00+00:00,114832.03125,115067.359375,114832.03125,115022.8125,841293824
2025-10-13 04:15:00+00:00,114856.5078125,114938.328125,114770.109375,114815.4453125,1186250752
2025-10-13 04:30:00+00:00,114855.5078125,115041.8203125,114758.046875,114758.046875,1034567680
2025-10-13 04:45:00+00:00,114756.28125,114791.0703125,114571.9453125,114791.0703125,944218112
2025-10-13 05:00:00+00:00,114770.671875,114802.4765625,114639.4921875,114802.4765625,5955584
2025-10-13 05:15:00+00:00,114794.984375,114843.28125,114698.3515625,114825.8828125,33570816
2025-10-13 05:30:00+00:00,114750.4140625,114798.6953125,114634.71875,114798.6953125,1477337088
2025-10-13 05:45:00+00:00,114680.359375,114751.8515625,114660.3359375,114660.7265625,233496576
2025-10-13 06:00:00+00:00,114878.1328125,114915.125,114552.625,114707.640625,989962240
2025-10-13 06:15:00+00:00,115099.6640625,115175.84375,114896.0625,114896.0625,119496704
2025-10-13 06:30:00+00:00,115156.8203125,115355.109375,115126.9921875,115156.8046875,205987840
2025-10-13 06:45:00+00:00,115302.96875,115302.96875,115001.0703125,115039.2265625,8200192
2025-10-13 07:00:00+00:00,115495.6171875,115495.6171875,115150.8046875,115369.1171875,2665783296
2025-10-13 07:15:00+00:00,115600.234375,115600.234375,115449.390625,115455.78125,282189824
2025-10-13 07:30:00+00:00,115565.3828125,115586.6484375,115477.7890625,115569.25,984907776
2025-10-13 07:45:00+00:00,115423.5,115544.4296875,115231.703125,115544.4296875,1521467392
2025-10-13 08:00:00+00:00,115370.953125,115449.609375,115315.28125,115449.609375,914440192
2025-10-13 08:15:00+00:00,115300.90625,115451.5078125,115271.1484375,115382.265625,0
2025-10-13 08:30:00+00:00,115460.1328125,115460.1328125,115372.453125,115405.8515625,1523671040
2025-10-13 08:45:00+00:00,115484.5390625,115484.5390625,115273.3671875,115304.6015625,0
2025-10-13 09:00:00+00:00,115114.9140625,115304.296875,115114.9140625,115282.1484375,574251008
2025-10-13 09:15:00+00:00,115009.2734375,115057.8125,114899.484375,114899.484375,622796800
2025-10-13 09:30:00+00:00,115186.984375,115198.078125,115018.578125,115018.578125,1103863808
2025-10-13 09:45:00+00:00,115220.484375,115261.34375,115185.7109375,115185.7109375,599638016
2025-10-13 10:00:00+00:00,115062.0859375,115203.7265625,115062.0859375,115203.7265625,576102400
2025-10-13 10:15:00+00:00,115010.2578125,115137.8203125,114990.828125,115058.21875,271278080
2025-10-13 10:30:00+00:00,114916.125,115005.75,114882.796875,115005.75,1661616128
2025-10-13 10:45:00+00:00,114941.890625,115028.9921875,114877.9296875,114882.1953125,109813760
2025-10-13 11:00:00+00:00,114588.125,114940.3671875,114356.234375,114940.3671875,742318080
2025-10-13 11:15:00+00:00,114047.3125,114671.8515625,114047.3125,114671.8515625,0
2025-10-13 11:30:00+00:00,114254.625,114269.0546875,114033.171875,114033.171875,790757376
2025-10-13 11:45:00+00:00,114382.3203125,114461.578125,114125.78125,114210.8671875,907681792
2025-10-13 12:00:00+00:00,114452.4296875,114504.6328125,114075.6875,114310.40625,775979008
2025-10-13 12:15:00+00:00,114339.5,114454.53125,114319.0078125,114454.53125,1695326208
2025-10-13 12:30:00+00:00,114557.1640625,114714.15625,114418.9921875,114427.8671875,746323968
2025-10-13 12:45:00+00:00,114475.484375,114733.3203125,114475.484375,114621.109375,1813856256
2025-10-13 13:00:00+00:00,114469.0859375,114740.4921875,114469.0859375,114572.953125,194789376
2025-10-13 13:15:00+00:00,114468.21875,114571.1171875,114356.9375,114457.5546875,1290665984
2025-10-13 13:30:00+00:00,115071.359375,115538.640625,114736.2578125,114736.2578125,2047623168
2025-10-13 13:45:00+00:00,115323.5859375,115323.5859375,114900.3203125,115033.40625,0
2025-10-13 14:00:00+00:00,115052.15625,115474.2734375,115034.9375,115432.546875,2633547776
2025-10-13 14:15:00+00:00,114424.9453125,115139.25,114424.9453125,115034.546875,706240512
2025-10-13 14:30:00+00:00,114581.6015625,114776.1484375,114126.140625,114396.9921875,931553280
2025-10-13 14:45:00+00:00,114061.5703125,114661.6171875,113987.109375,114631.2421875,0
2025-10-13 15:00:00+00:00,114599.3203125,114599.3203125,114133.2421875,114145.0859375,0
2025-10-13 15:15:00+00:00,114354.7734375,114588.1875,114341.8203125,114570.953125,64684032
2025-10-13 15:30:00+00:00,114277.671875,114527.5390625,114277.671875,114426.515625,479469568
2025-10-13 15:45:00+00:00,114505.6484375,114738.625,114365.7421875,114365.7421875,913276928
2025-10-13 16:00:00+00:00,115118.015625,115118.015625,114424.1640625,114424.1640625,0
2025-10-13 16:15:00+00:00,114624.1796875,115017.2578125,114556.8359375,115017.2578125,279388160
2025-10-13 16:30:00+00:00,114540.2890625,114623.984375,114467.3046875,114561.6015625,722960384
2025-10-13 16:45:00+00:00,114806.5703125,114845.8046875,114490.4375,114494.1875,0
2025-10-13 17:00:00+00:00,114609.390625,115061.8984375,114588.890625,114771.5078125,482942976
2025-10-13 17:15:00+00:00,114646.8515625,114709.9375,114586.859375,114706.7265625,0
2025-10-13 17:30:00+00:00,114576.65625,114716.734375,114547.703125,114551.9765625,249896960
2025-10-13 17:45:00+00:00,114723.515625,114723.515625,114358.5546875,114576.8203125,783261696
2025-10-13 18:00:00+00:00,114902.984375,115160.8046875,114900.65625,115032.96875,125444096
2025-10-13 18:15:00+00:00,115365.609375,115410.921875,114854.578125,114854.578125,705675264
2025-10-13 18:30:00+00:00,115221.1875,115403.234375,115123.375,115347.546875,985169920
2025-10-13 18:45:00+00:00,115247.6328125,115338.0703125,115165.2890625,115315.734375,281550848
2025-10-13 19:00:00+00:00,115331.7890625,115331.7890625,115230.0,115230.0,953704448
2025-10-13 19:15:00+00:00,115710.3984375,115813.3359375,115362.3828125,115366.2734375,381829120
2025-10-13 19:30:00+00:00,115679.7265625,115716.2265625,115614.8828125,115716.2265625,227409920
2025-10-13 19:45:00+00:00,115891.1484375,115986.171875,115795.953125,115795.953125,345071616
2025-10-13 20:00:00+00:00,115824.546875,115960.4140625,115706.125,115924.75,1310605312
2025-10-13 20:15:00+00:00,115640.921875,115829.59375,115640.921875,115829.59375,0
2025-10-13 20:30:00+00:00,115574.2578125,115623.9453125,115554.1171875,115606.0546875,575070208
2025-10-13 20:45:00+00:00,115713.96875,115713.96875,115577.3359375,115577.3359375,0
2025-10-13 21:00:00+00:00,115678.5390625,115820.9140625,115678.5390625,115820.9140625,1352646656
2025-10-13 21:15:00+00:00,115800.5390625,115860.6796875,115718.953125,115733.265625,0
2025-10-13 21:30:00+00:00,115733.53125,115796.1171875,115733.53125,115754.6171875,459792384
2025-10-13 21:45:00+00:00,115794.71875,115794.71875,115719.703125,115751.9921875,53084160
2025-10-13 22:00:00+00:00,115861.1953125,115931.2578125,115806.6484375,115806.6484375,0
2025-10-13 22:15:00+00:00,115776.8828125,115867.3359375,115776.8828125,115860.953125,768827392
2025-10-13 22:30:00+00:00,115644.109375,115745.9375,115591.1328125,115745.9375,662233088
2025-10-13 22:45:00+00:00,115614.1484375,115684.2265625,115587.96875,115642.578125,50585600
2025-10-13 23:00:00+00:00,115494.3203125,115619.3046875,115494.3203125,115619.3046875,731676672
2025-10-13 23:15:00+00:00,115502.1875,115532.9140625,115445.296875,115445.296875,2110578688
2025-10-13 23:30:00+00:00,115290.78125,115530.59375,115255.859375,115492.7265625,687554560
2025-10-13 23:45:00+00:00,115251.4453125,115287.4453125,115133.953125,115287.4453125,2258026496
2025-10-14 00:00:00+00:00,115270.6875,115270.6875,115191.609375,115261.4453125,759005184
2025-10-14 00:15:00+00:00,115357.8203125,115466.7734375,115285.359375,115358.046875,888913920
2025-10-14 00:30:00+00:00,115263.6796875,115458.4296875,115251.640625,115327.328125,0
2025-10-14 00:45:00+00:00,115056.4609375,115236.7578125,115036.328125,115236.7578125,261709824
2025-10-14 01:00:00+00:00,114811.84375,115075.4296875,114717.1484375,115052.53125,2124947456
2025-10-14 01:15:00+00:00,114678.7109375,114834.390625,114675.5703125,114784.2109375,0
2025-10-14 01:30:00+00:00,114602.921875,114677.296875,114593.109375,114656.046875,854032384
2025-10-14 01:45:00+00:00,114383.4296875,114612.8515625,114242.4375,114598.1328125,4997120
2025-10-14 02:00:00+00:00,114226.7265625,114372.34375,114220.484375,114360.046875,154845184
2025-10-14 02:15:00+00:00,114189.65625,114221.78125,114024.28125,114207.09375,570724352
2025-10-14 02:30:00+00:00,114018.453125,114173.7578125,114018.453125,114123.2578125,849551360
2025-10-14 02:45:00+00:00,113828.171875,113995.0078125,113780.984375,113952.765625,213815296
2025-10-14 03:00:00+00:00,113544.828125,113692.890625,113391.9375,113692.890625,3783172096
2025-10-14 03:15:00+00:00,113478.1328125,113761.1875,113436.828125,113577.546875,482459648
2025-10-14 03:30:00+00:00,113606.890625,113606.890625,113423.9921875,113423.9921875,954236928
2025-10-14 03:45:00+00:00,113584.578125,113758.0234375,113584.578125,113661.8671875,897228800
2025-10-14 04:00:00+00:00,113457.8359375,113643.34375,113388.0546875,113622.3671875,340246528
2025-10-14 04:15:00+00:00,113548.6875,113616.0234375,113427.3671875,113504.4765625,0
2025-10-14 04:30:00+00:00,113261.0234375,113571.7109375,113231.5703125,113571.7109375,48881664
2025-10-14 04:45:00+00:00,113098.4765625,113283.8671875,112977.9140625,113283.8671875,270352384
2025-10-14 05:00:00+00:00,113688.5078125,113688.5078125,113104.9375,113129.8828125,1379180544
2025-10-14 05:15:00+00:00,113171.359375,113683.8359375,113171.359375,113683.8359375,1215094784
2025-10-14 05:30:00+00:00,112525.78125,113151.5390625,112525.78125,113117.5546875,436805632
2025-10-14 05:45:00+00:00,112516.3984375,112777.125,112516.3984375,112575.578125,151355392
2025-10-14 06:00:00+00:00,112684.90625,112765.2734375,112551.59375,112551.59375,3247661056
2025-10-14 06:15:00+00:00,112427.5078125,112692.6484375,112427.5078125,112692.6484375,219881472
2025-10-14 06:30:00+00:00,112104.7421875,112479.9296875,112104.7421875,112386.0078125,1608409088
2025-10-14 06:45:00+00:00,112004.890625,112150.7265625,111697.3828125,111923.3125,1705304064
2025-10-14 07:00:00+00:00,111924.484375,112087.828125,111814.421875,112083.34375,377217024
2025-10-14 07:15:00+00:00,112207.03125,112240.1484375,111956.09375,112079.5625,1083686912
2025-10-14 07:30:00+00:00,111692.671875,112185.140625,111692.671875,112185.140625,290217984
2025-10-14 07:45:00+00:00,111616.8203125,111754.1875,111616.8203125,111754.1875,181460992
2025-10-14 08:00:00+00:00,111955.390625,111955.390625,111664.53125,111796.984375,2779734016
2025-10-14 08:15:00+00:00,111994.9921875,111994.9921875,111769.0703125,111978.0859375,299442176
2025-10-14 08:30:00+00:00,112191.6953125,112216.0859375,112032.8046875,112163.5859375,173408256
2025-10-14 08:45:00+00:00,111930.25,112182.1796875,111888.296875,112182.1796875,1032544256
2025-10-14 09:00:00+00:00,112018.359375,112075.796875,111895.5546875,111895.5546875,532168704
2025-10-14 09:15:00+00:00,111945.96875,111945.96875,111788.4609375,111912.875,291348480
2025-10-14 09:30:00+00:00,111702.3828125,111921.640625,111689.125,111907.328125,975478784
2025-10-14 09:45:00+00:00,111366.0859375,111604.0390625,111207.609375,111604.0390625,1137532928
2025-10-14 10:00:00+00:00,111210.8125,111374.0859375,111210.8125,111374.0859375,2383978496
2025-10-14 10:15:00+00:00,110590.7578125,111015.3515625,110590.7578125,111015.3515625,820609024
2025-10-14 10:30:00+00:00,110417.78125,110607.3828125,110187.1484375,110490.7734375,1366040576
2025-10-14 10:45:00+00:00,110729.0234375,110745.453125,110310.40625,110468.09375,1183432704
2025-10-14 11:00:00+00:00,111311.1953125,111353.4375,110722.8203125,110722.8203125,257990656
2025-10-14 11:15:00+00:00,111565.0703125,111611.4375,111384.7421875,111440.8046875,699236352
2025-10-14 11:30:00+00:00,111495.453125,111670.359375,111495.453125,111562.6484375,848461824
2025-10-14 11:45:00+00:00,111449.859375,111620.0390625,111419.5859375,111437.703125,893534208
2025-10-14 12:00:00+00:00,111339.953125,111430.3046875,111174.09375,111430.3046875,432988160
2025-10-14 12:15:00+00:00,111246.359375,111354.0234375,111105.1328125,111354.0234375,876208128
2025-10-14 12:30:00+00:00,111077.953125,111333.1328125,111036.2421875,111333.1328125,748945408
2025-10-14 12:45:00+00:00,110855.2265625,111096.34375,110855.2265625,110968.8203125,810008576
2025-10-14 13:00:00+00:00,110680.5234375,110973.09375,110680.5234375,110885.3203125,0
2025-10-14 13:15:00+00:00,110846.7578125,110846.7578125,110463.46875,110752.3828125,553762816
2025-10-14 13:30:00+00:00,110319.7890625,110908.8671875,110034.8671875,110847.3046875,3001614336
2025-10-14 13:45:00+00:00,110940.8671875,111313.6796875,110852.0078125,111014.2734375,1403043840
2025-10-14 14:00:00+00:00,111448.4765625,111448.4765625,111115.9921875,111115.9921875,23248896
2025-10-14 14:15:00+00:00,111926.8671875,112135.921875,111785.6640625,111785.6640625,2326724608
2025-10-14 14:30:00+00:00,111913.2265625,111913.2265625,111501.28125,111750.625,13426688
2025-10-14 14:45:00+00:00,111547.5703125,112173.921875,111547.5703125,111948.5234375,2372755456
2025-10-14 15:00:00+00:00,111316.0,111819.8984375,111316.0,111547.296875,1183211520
2025-10-14 15:15:00+00:00,111532.5,111550.859375,111194.8359375,111259.8984375,3106111488
2025-10-14 15:30:00+00:00,112170.875,112170.875,111560.953125,111665.3203125,97026048
2025-10-14 15:45:00+00:00,112735.875,112800.46875,112231.6640625,112283.4609375,1633304576
2025-10-14 16:00:00+00:00,112615.1484375,112944.9140625,112388.0,112944.9140625,514146304
2025-10-14 16:15:00+00:00,112811.109375,113178.6953125,112620.0234375,112680.015625,1176469504
2025-10-14 16:30:00+00:00,112737.265625,112737.265625,112435.5546875,112645.71875,1554718720
2025-10-14 16:45:00+00:00,112341.484375,112934.9375,112341.484375,112813.8125,1330561024
2025-10-14 17:00:00+00:00,112860.2421875,112878.234375,111937.3125,112184.21875,1202388992
2025-10-14 17:15:00+00:00,112860.3671875,112904.3359375,112770.2734375,112857.625,2716737536
2025-10-14 17:30:00+00:00,112672.25,112910.1796875,112497.484375,112846.2734375,635346944
2025-10-14 17:45:00+00:00,112859.0078125,112927.9296875,112767.0390625,112767.0390625,1251147776
2025-10-14 18:00:00+00:00,113258.71875,113265.15625,112851.1875,112853.375,1165959168
2025-10-14 18:15:00+00:00,113283.953125,113507.0,113244.5390625,113411.3046875,551698432
